match_id,start_time,patch_version,radiant_win,radiant_first_pick,radiant_recent_winrate,dire_recent_winrate,radiant_winrate_advantage,radiant_synergy_score,dire_synergy_score,radiant_meta_score,dire_meta_score,r1_hero_winrate,r2_hero_winrate,r3_hero_winrate,r4_hero_winrate,r5_hero_winrate,d1_hero_winrate,d2_hero_winrate,d3_hero_winrate,d4_hero_winrate,d5_hero_winrate,radiant_basic_dispel_count,radiant_bkb_pierce_aoe_count,radiant_bkb_pierce_single_count,radiant_burst_damage_count,radiant_early_rosh_armor_count,radiant_early_rosh_solo_count,radiant_elusive_count,radiant_forced_reposition_enemy_count,radiant_global_mobility_count,radiant_hard_save_count,radiant_initiation_count,radiant_invisibility_count,radiant_lane_dominator_count,radiant_late_game_scaling_count,radiant_mass_heal_count,radiant_pseudo_root_count,radiant_push_cooldown_count,radiant_push_poke_count,radiant_push_zoo_count,radiant_reposition_save_count,radiant_strong_dispel_count,radiant_vision_scouting_count,radiant_waveclear_count,dire_basic_dispel_count,dire_bkb_pierce_aoe_count,dire_bkb_pierce_single_count,dire_burst_damage_count,dire_early_rosh_armor_count,dire_early_rosh_solo_count,dire_elusive_count,dire_forced_reposition_enemy_count,dire_global_mobility_count,dire_hard_save_count,dire_initiation_count,dire_invisibility_count,dire_lane_dominator_count,dire_late_game_scaling_count,dire_mass_heal_count,dire_pseudo_root_count,dire_push_cooldown_count,dire_push_poke_count,dire_push_zoo_count,dire_reposition_save_count,dire_strong_dispel_count,dire_vision_scouting_count,dire_waveclear_count
8695048813,1771346663,59,0,1,0.0,1.0,-1.0,2,3,0.5841,0.5246,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0,0,0,3,0,0,3,0,0,1,4,0,4,0,0,0,0,2,0,1,0,0,5,0,0,0,3,1,0,2,1,1,1,4,0,5,3,0,0,0,0,0,1,1,1,5
8695096621,1771348861,59,1,0,0.5556,0.6429,-0.0873,3,2,0.5622,0.5071,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.5,1.0,0.5,0,0,1,1,0,0,4,1,0,3,4,0,4,1,1,1,0,1,1,1,0,1,3,0,0,0,2,0,0,2,2,0,1,5,0,5,0,0,2,0,1,0,0,0,0,5
8695126869,1771350240,59,1,1,1.0,0.0,1.0,3,2,0.5109,0.4339,1.0,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,1,0,1,2,0,1,4,0,1,2,5,0,4,2,0,0,0,1,0,0,2,0,3,0,0,0,2,0,0,2,0,0,2,4,0,4,0,1,1,0,1,1,0,0,2,3
8695145808,1771350960,59,1,1,0.6429,0.0,0.6429,2,3,0.5711,0.4484,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,2,0,1,3,2,0,0,4,1,4,3,1,0,0,1,0,1,0,1,5,0,0,0,2,0,0,2,1,0,3,3,0,5,2,1,2,0,1,0,0,1,1,4
8695177931,1771352460,59,1,0,0.6,0.6,0.0,2,3,0.3926,0.4598,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.6667,0.5,0.5,0,0,0,2,0,0,1,1,0,1,5,1,4,0,0,2,0,1,0,0,0,2,4,0,1,1,2,0,1,2,0,0,1,5,1,4,1,0,0,0,1,1,0,1,1,5
8695219250,1771354929,59,0,1,1.0,0.3333,0.6667,3,3,0.631,0.3975,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.5,0.5,0,0,0,1,0,0,3,1,0,2,4,0,5,2,0,1,0,1,0,0,1,0,4,0,0,0,2,0,0,3,0,0,1,4,1,2,2,0,0,0,0,0,1,0,0,4
8695241710,1771355760,59,0,1,0.0,0.0,0.0,3,3,0.4257,0.5606,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,1,3,2,0,5,0,0,2,5,2,3,1,0,3,1,2,0,0,1,1,5,0,1,0,2,0,0,3,1,0,2,5,1,5,1,0,2,0,2,0,1,0,1,4
8695261608,1771357215,59,0,1,0.6,0.4444,0.1556,2,2,0.4915,0.5361,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.75,0.5,0,0,1,2,1,0,2,0,0,0,5,1,5,0,0,2,0,2,0,0,0,2,4,1,0,1,0,0,1,2,2,0,1,4,0,3,1,3,2,0,0,1,1,1,0,5
8695299239,1771359185,59,0,1,0.6667,0.4286,0.2381,3,3,0.4987,0.4773,1.0,0.5,0.5,1.0,0.5,0.0,0.3333,0.5,0.5,1.0,1,0,0,1,0,0,1,1,0,1,4,0,3,3,1,1,0,1,0,2,0,0,4,0,0,1,1,0,2,4,1,0,2,5,1,2,2,1,0,0,0,1,0,2,1,4
8695317896,1771359846,59,0,1,0.0,0.3333,-0.3333,3,2,0.4926,0.5065,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0,0,0,2,2,0,4,0,0,1,5,0,4,1,0,2,1,2,0,0,1,0,4,1,2,0,0,0,1,1,0,0,2,4,0,4,4,1,3,1,0,1,2,0,1,3
8695336368,1771361100,59,1,1,0.5455,0.5,0.0455,2,3,0.5223,0.5462,0.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,0.5,0.5,1,0,0,3,0,0,3,2,0,0,4,2,4,0,2,1,0,2,0,0,0,2,4,0,0,0,2,1,0,4,1,0,1,4,0,5,1,2,1,0,2,0,0,1,0,5
8695864051,1771412100,59,1,1,0.6667,1.0,-0.3333,3,3,0.4445,0.5441,0.5,0.5,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0,0,0,4,0,0,4,0,0,2,3,0,5,2,0,2,0,1,0,1,0,2,5,1,0,0,1,1,0,2,1,0,1,5,0,4,2,2,0,0,1,0,2,1,1,5
8695867426,1771412100,59,1,0,0.0,0.5625,-0.5625,3,3,0.4584,0.4598,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.0,0.5,1.0,1,1,1,2,0,0,2,0,0,1,5,1,3,4,1,1,1,0,1,1,0,1,5,0,0,0,3,0,0,3,2,0,2,5,1,3,1,1,2,1,0,0,2,1,1,5
8695879068,1771412504,59,1,1,0.9,0.0,0.9,2,3,0.5757,0.4136,1.0,0.8462,0.8889,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0,0,0,3,0,0,5,2,0,2,5,1,4,0,2,1,0,1,0,0,1,1,4,0,1,2,1,0,0,2,0,0,2,5,1,4,2,0,2,1,0,1,0,0,1,4
8695931779,1771416241,59,0,1,0.5294,0.2,0.3294,3,3,0.4242,0.5957,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0,0,0,3,0,0,1,0,1,1,4,0,5,1,0,2,0,0,0,1,0,1,4,0,1,0,2,0,0,2,3,0,1,5,0,5,2,0,2,0,1,1,1,0,0,3
8695931537,1771416600,59,0,0,0.6875,0.8,-0.1125,2,3,0.5462,0.3801,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0,0,0,2,1,0,3,2,1,3,4,0,5,0,0,1,0,1,0,0,0,1,4,0,1,2,2,0,0,4,0,0,2,5,1,4,1,0,1,0,0,0,2,0,1,4
8695945509,1771416733,59,0,0,0.6364,0.0,0.6364,3,3,0.3657,0.5791,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0,0,0,2,0,0,3,0,0,2,5,0,4,1,0,1,0,1,0,0,0,1,4,1,0,1,1,1,0,4,1,0,1,4,0,5,1,1,1,0,1,0,0,1,1,4
8695942998,1771417170,59,1,0,0.9,0.0,0.9,2,3,0.5742,0.5035,0.6667,0.8333,0.9,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0,1,0,3,0,1,4,1,0,0,5,2,4,3,1,1,1,0,1,0,0,2,2,1,0,0,2,0,0,2,0,1,1,4,0,4,1,1,1,0,1,0,1,0,1,5
8696025726,1771421219,59,0,0,0.5,0.5,0.0,3,3,0.4787,0.4187,0.5,0.75,0.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,0,1,1,2,0,1,2,2,0,2,5,0,3,1,1,2,1,0,2,1,0,0,4,1,0,0,2,0,0,2,2,0,1,5,0,4,3,1,3,0,1,0,1,0,1,3
8696007524,1771421221,59,0,0,0.5,0.5833,-0.0833,3,3,0.4708,0.4448,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,1,0,1,2,0,0,4,0,0,3,4,1,2,3,1,1,1,0,0,1,1,0,4,0,0,1,3,0,0,4,0,0,3,3,0,4,2,0,2,0,0,0,2,0,2,4
8696016706,1771421286,59,0,1,0.0,0.4545,-0.4545,3,3,0.4814,0.4635,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,1,0,0,2,1,0,1,5,1,4,1,1,1,1,1,1,0,0,1,5,0,0,2,3,0,1,4,0,0,3,5,2,2,2,0,0,0,0,1,0,1,1,5
8696032319,1771422120,59,1,1,0.5,0.5,0.0,3,3,0.4643,0.6115,1.0,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0,0,1,3,0,2,3,0,0,1,4,1,4,1,1,0,0,1,1,0,0,1,3,0,0,0,3,1,0,5,0,0,2,5,1,2,2,0,1,1,0,0,1,1,0,4
8696088640,1771424640,59,0,0,0.4,0.6154,-0.2154,3,2,0.364,0.5808,0.5,0.5,0.5,0.5,0.5,1.0,0.5,1.0,0.5,0.5,0,0,1,4,0,0,2,1,0,1,5,1,4,2,0,1,0,0,0,0,0,0,4,0,0,1,2,1,1,3,2,0,3,5,0,4,0,1,1,0,1,1,0,1,1,4
8696105036,1771425303,59,1,0,0.5,0.0,0.5,3,3,0.5103,0.5856,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0,0,2,3,1,0,1,1,0,1,4,1,5,3,0,1,0,0,0,1,0,1,4,0,1,0,2,1,1,4,0,0,2,5,1,5,3,0,2,1,0,1,1,1,2,5
8696116685,1771425714,59,0,1,0.6,0.4706,0.1294,2,3,0.53,0.5471,0.5,0.5,1.0,1.0,0.5,0.5,0.6,1.0,0.0,0.3333,0,0,1,2,0,0,3,2,0,2,4,0,5,0,0,4,0,1,0,0,0,2,4,0,3,0,1,0,0,4,1,0,1,5,1,3,3,1,2,1,0,1,1,0,1,3
8696122466,1771426380,59,1,1,0.6,0.4444,0.1556,3,2,0.503,0.4736,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,2,0,1,0,0,3,1,0,1,4,1,4,2,2,2,1,1,1,0,0,1,4,1,0,0,2,1,0,2,0,1,0,5,0,4,2,1,0,0,1,0,1,0,0,5
8696203572,1771430100,59,0,0,0.0,0.5,-0.5,2,3,0.4726,0.5283,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.5,0.3333,0.0,0,0,0,2,0,0,3,0,0,1,4,0,5,0,1,1,0,1,0,0,1,1,4,0,1,0,2,0,0,2,1,0,1,4,0,4,2,0,2,1,0,1,0,0,0,5
8696216369,1771430282,59,0,0,0.2,0.3333,-0.1333,3,3,0.5857,0.4354,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0,1,0,1,1,0,3,0,0,1,5,0,5,1,1,3,0,1,0,0,1,1,4,0,2,1,3,0,0,3,0,0,1,5,1,5,2,1,2,0,1,0,1,1,1,4
8696218051,1771430635,59,1,0,0.6471,0.5833,0.0638,2,2,0.4848,0.3616,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,1.0,1,1,0,0,0,0,2,0,1,1,3,0,4,3,1,1,0,1,0,3,0,0,5,1,0,2,2,0,0,3,0,1,2,5,1,4,0,0,1,0,0,0,1,0,1,4
8696228605,1771430988,59,1,1,0.95,0.8333,0.1167,3,3,0.5971,0.4196,1.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1,0,0,3,0,0,4,1,0,3,5,1,4,2,1,1,0,1,0,1,1,1,4,0,1,0,3,1,0,3,0,1,2,5,0,4,2,0,2,1,0,1,2,0,0,5
8696286823,1771433821,59,0,0,0.5263,0.0,0.5263,3,3,0.4288,0.536,1.0,0.5,0.5,0.5,0.6667,0.5,0.5,0.5,0.5,0.0,0,1,2,2,0,0,3,0,0,2,4,1,3,3,0,1,1,0,1,1,0,0,4,1,0,1,2,0,0,4,0,1,2,4,0,4,2,1,0,0,0,0,0,2,0,4
8696295052,1771434180,59,1,0,0.4286,0.1667,0.2619,3,3,0.4727,0.3748,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0,0,1,2,0,1,2,1,0,2,4,0,3,3,0,1,0,0,1,1,1,0,4,0,0,0,1,0,0,1,1,1,2,5,1,5,1,0,1,0,1,0,1,1,1,4
8696317708,1771435020,59,1,0,0.95,0.7143,0.2357,3,3,0.5085,0.46,1.0,0.8571,1.0,1.0,0.8333,0.5,0.5,0.5,1.0,0.5,0,1,0,2,1,0,3,1,0,2,4,0,4,2,0,4,2,2,1,0,1,0,5,0,0,2,1,0,0,4,0,0,3,5,2,3,2,0,0,0,0,0,1,0,1,4
8696315160,1771435079,59,0,0,0.5385,0.6667,-0.1282,3,2,0.4043,0.5915,1.0,0.0,0.0,0.5,0.6667,1.0,1.0,0.5,0.6667,1.0,0,0,1,1,0,1,2,0,0,1,4,0,4,2,0,1,0,0,1,0,1,1,4,0,0,0,1,1,0,3,2,0,0,3,0,4,1,2,1,0,1,0,0,0,1,5
8696400188,1771439101,59,1,0,0.6667,0.3333,0.3334,2,2,0.4979,0.5622,0.5,1.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0,1,0,0,0,0,3,1,0,2,3,0,3,3,2,1,0,0,1,2,0,1,3,0,0,0,1,0,0,2,0,1,2,4,1,5,0,0,0,0,1,0,0,1,1,4
8696399585,1771439102,59,1,1,0.0,0.4,-0.4,3,3,0.638,0.5076,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0,2,0,1,1,0,4,0,0,3,5,0,4,2,1,2,0,1,1,2,1,0,3,0,0,0,3,0,0,2,2,0,1,5,1,5,1,1,2,0,1,0,0,1,2,5
8696407511,1771439340,59,1,1,0.5,0.6429,-0.1429,3,1,0.4649,0.576,0.5,0.0,0.5,0.5,0.6667,0.5,1.0,0.5,0.5,1.0,0,1,1,3,0,0,3,1,1,3,5,1,3,2,0,2,1,1,1,1,0,0,5,1,0,1,0,0,2,1,0,0,0,3,1,3,3,2,0,0,0,2,1,0,2,4
8696428864,1771440475,59,1,1,0.5385,0.5,0.0385,3,3,0.7583,0.4441,0.5,1.0,0.5,1.0,0.5,0.5,0.3333,0.5,0.5,0.0,1,0,1,1,1,0,3,0,0,2,5,1,3,1,1,2,1,0,0,0,2,1,5,0,0,1,2,0,0,4,0,0,2,4,0,5,1,0,1,0,0,0,1,0,1,4
8696466009,1771442580,59,0,0,0.2857,0.7143,-0.4286,3,3,0.4644,0.5418,0.3333,0.5,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.6667,1,0,1,1,0,0,3,1,1,2,4,0,3,1,1,1,0,1,0,1,0,0,4,0,1,0,1,1,0,2,1,0,1,4,0,5,2,0,2,1,0,1,0,0,1,5
8696474752,1771442941,59,0,1,0.1429,0.3636,-0.2207,3,3,0.592,0.5672,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0,0,0,2,2,0,3,0,0,1,4,1,5,1,1,1,0,1,1,0,1,3,4,0,1,0,2,0,0,4,0,0,2,5,1,4,1,0,2,1,1,0,1,1,1,4
8696488308,1771443188,59,0,1,0.6,0.5714,0.0286,3,3,0.529,0.5419,0.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0,0,0,1,0,1,4,1,0,1,5,1,3,3,1,0,0,1,0,1,0,1,4,0,0,0,2,0,0,2,1,1,1,4,0,4,2,0,1,0,0,0,1,0,0,4
8696528491,1771445759,59,0,1,0.4737,0.5714,-0.0977,3,3,0.5057,0.4183,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1,0,1,2,0,0,5,0,1,3,5,1,4,2,0,0,0,0,0,0,2,1,3,0,1,0,2,0,0,2,0,0,2,4,0,4,2,0,3,2,0,1,1,1,0,5
8697088694,1771498499,59,1,0,0.125,0.1429,-0.0179,2,3,0.4861,0.5292,0.5,0.0,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1,0,0,3,0,0,2,0,0,0,5,1,4,2,1,0,0,1,0,1,0,1,4,0,0,0,2,1,0,4,2,0,2,5,1,3,1,1,1,0,1,0,1,0,2,4
8697089342,1771498501,59,0,0,0.625,0.5,0.125,3,2,0.627,0.5715,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0,0,0,2,0,0,3,1,0,1,4,1,4,1,2,0,0,1,0,0,1,1,4,0,1,0,0,0,1,3,1,0,2,4,1,5,2,0,2,0,1,0,1,0,1,4
8697090294,1771498501,59,0,0,0.6842,0.5,0.1842,3,3,0.5586,0.4253,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0,0,0,1,0,1,4,1,0,2,5,1,4,1,2,1,0,1,0,1,1,1,5,0,1,0,3,0,0,2,0,0,1,4,1,5,1,0,0,0,0,0,0,0,1,4
8697096074,1771498619,59,0,0,0.5,0.95,-0.45,1,3,0.5048,0.5938,0.6667,1.0,0.0,0.5,0.5,1.0,0.875,0.5,1.0,0.8571,0,0,0,0,1,1,3,1,0,0,4,1,4,1,2,1,0,0,1,0,0,4,3,0,1,0,2,0,0,4,1,0,2,5,1,5,1,1,2,1,1,1,0,1,1,4
8697151353,1771502099,59,1,0,0.2222,0.125,0.0972,3,3,0.4005,0.6127,0.5,0.5,0.0,0.3333,1.0,0.5,0.5,1.0,0.5,0.0,0,0,0,1,0,0,2,1,1,1,5,1,5,2,0,1,0,1,0,0,1,1,4,1,0,0,2,0,0,5,0,0,2,3,0,4,1,1,2,1,0,0,0,3,1,4
8697154213,1771502340,59,0,0,0.5,0.65,-0.15,3,3,0.4655,0.4541,0.0,0.75,0.0,0.0,0.5,0.6,0.5,0.5,0.6667,1.0,0,0,0,3,1,0,3,2,0,1,5,0,4,1,2,1,0,1,0,1,1,0,5,0,0,2,3,0,1,4,0,0,2,4,1,3,2,0,1,0,0,1,0,0,2,5
8697171723,1771503000,59,1,1,0.95,0.4667,0.4833,2,3,0.5487,0.3467,1.0,0.8571,0.75,1.0,1.0,0.0,0.5,0.5,0.5,0.5,0,0,0,2,0,0,4,2,0,3,5,0,5,0,1,2,0,2,0,0,1,0,5,0,1,1,3,0,0,3,1,0,3,5,1,3,2,1,2,1,0,1,2,0,0,5
8697190420,1771504080,59,1,1,0.5556,0.5556,0.0,3,3,0.4469,0.5853,0.0,1.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0,1,0,3,0,0,3,0,0,2,5,0,3,2,0,1,1,0,1,1,0,0,4,0,0,2,3,0,1,3,1,0,2,5,1,3,2,1,0,0,0,1,1,1,0,5
8697249030,1771507498,59,0,0,0.45,0.4167,0.0333,3,2,0.5745,0.4686,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0,0,0,1,1,1,4,2,0,2,5,1,4,1,2,0,0,0,0,0,1,2,4,0,0,0,3,1,0,2,0,0,0,4,0,5,1,0,2,0,1,0,0,0,1,4
8697255100,1771507517,59,0,0,0.5625,0.125,0.4375,3,3,0.5948,0.4772,1.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.5,1,0,0,1,0,0,4,2,0,3,4,0,4,1,3,2,0,1,0,1,1,0,5,0,0,1,2,0,1,3,0,0,1,4,0,4,2,1,0,0,0,2,0,2,1,4
8697256357,1771507799,59,1,0,0.6,0.25,0.35,2,2,0.5525,0.4886,0.6667,1.0,0.6667,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0,0,1,0,0,1,3,0,0,2,4,0,3,1,1,1,1,0,1,0,3,0,5,0,0,1,2,0,0,2,2,1,3,5,0,5,0,0,1,0,1,0,0,0,0,4
8697269393,1771508520,59,1,0,0.75,0.625,0.125,3,3,0.4742,0.5039,0.5,0.3333,0.5,1.0,0.75,1.0,0.5,0.5,0.6667,1.0,0,1,0,2,0,0,3,0,0,2,5,0,4,2,0,2,1,0,1,2,0,0,4,0,1,0,2,1,0,3,0,0,2,4,0,4,2,0,2,0,2,0,2,0,0,5
8697328519,1771511339,59,0,1,0.2222,0.625,-0.4028,3,3,0.466,0.6426,0.5,0.0,0.5,0.5,0.5,0.6667,1.0,1.0,1.0,1.0,0,0,1,2,0,1,3,1,0,1,3,1,5,1,0,2,0,0,0,0,0,2,4,0,0,3,2,0,1,1,0,0,2,4,0,4,3,0,0,0,0,1,0,1,0,4
8697341660,1771511875,59,0,1,0.4615,0.4,0.0615,3,3,0.5409,0.4263,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.5,1.0,0.4,0,0,0,3,0,0,4,0,0,1,3,1,5,1,0,1,0,1,0,0,0,2,4,0,0,0,2,0,0,3,1,0,1,3,1,3,1,2,0,0,0,1,1,0,2,3
8697344540,1771511943,59,1,1,0.7778,0.5556,0.2222,3,2,0.5166,0.5316,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,1,1,0,3,0,0,2,4,0,4,2,1,2,0,1,1,2,0,1,3,0,0,0,3,0,0,4,0,1,1,4,1,5,0,0,1,0,0,0,0,0,2,4
8697361675,1771512420,59,0,0,0.2222,0.5294,-0.3072,3,3,0.461,0.6355,0.5,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0,1,0,1,0,0,1,0,0,1,4,0,5,1,1,1,0,1,1,0,1,1,3,0,0,0,2,0,0,3,0,0,2,4,1,3,1,1,1,1,0,0,0,2,0,5
8697450883,1771516799,59,1,0,0.5,0.3,0.2,3,3,0.5175,0.5594,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,1.0,0.0,0,0,1,1,1,0,2,1,0,1,4,1,4,2,0,2,0,0,0,1,0,1,4,1,0,1,1,0,0,3,1,1,2,4,1,4,3,0,1,0,0,0,0,2,1,2
8697468814,1771517517,59,1,0,0.6,0.4375,0.1625,3,3,0.4728,0.4851,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,1.0,1.0,1,0,1,1,0,0,3,1,0,1,5,0,5,1,1,1,0,0,0,0,1,1,4,0,1,0,1,0,0,1,0,1,1,4,0,5,2,0,2,1,0,1,0,0,1,4
8697483686,1771518000,59,1,0,0.95,0.65,0.3,2,3,0.5947,0.474,0.5,0.8667,0.6667,1.0,0.5,0.6667,0.5,0.5,1.0,0.0,1,1,1,0,0,1,3,0,0,2,5,0,2,2,2,2,1,0,1,1,2,0,5,0,1,1,3,1,0,3,1,0,2,4,1,4,3,0,1,0,0,0,2,0,1,5
8697485006,1771518184,59,1,0,0.1111,0.5,-0.3889,2,2,0.4689,0.465,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.6,1.0,0.5,0,1,0,1,0,0,1,0,0,0,5,0,5,1,0,1,0,2,1,0,0,1,3,0,1,1,2,0,0,3,1,0,3,4,0,5,0,0,1,0,1,0,0,0,0,4
8697542120,1771520759,59,0,0,0.2727,0.5455,-0.2728,3,3,0.4785,0.5048,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,0,0,1,2,0,0,3,1,0,2,4,0,5,2,1,0,0,0,0,1,1,1,5,0,2,0,2,0,0,4,0,0,1,5,3,5,1,1,1,0,1,0,0,1,3,2
8697564182,1771521656,59,0,0,0.4118,0.6364,-0.2246,2,3,0.4025,0.5088,0.5,0.5,0.0,0.6667,0.6667,0.5,0.0,1.0,0.6667,0.0,0,0,0,2,0,0,1,2,1,0,5,2,5,1,0,1,0,0,0,1,0,2,5,1,2,0,1,1,0,3,0,0,2,5,0,3,5,1,2,1,0,1,3,0,0,4
8697576851,1771521780,59,1,0,0.6,0.95,-0.35,3,2,0.5439,0.6108,0.5,0.5,1.0,0.5,1.0,0.75,0.75,0.75,1.0,0.875,0,0,2,2,0,2,4,0,0,2,4,1,4,2,0,1,0,0,1,0,1,2,5,1,0,0,2,0,0,3,0,0,0,5,2,4,2,1,0,0,1,0,1,0,2,3
8697596107,1771522800,59,0,0,0.45,0.2,0.25,3,3,0.4827,0.531,0.6667,0.5,0.6667,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0,0,0,1,0,1,4,1,0,3,3,0,3,1,2,1,0,0,1,0,1,1,3,0,0,0,2,0,1,4,0,1,2,5,1,4,3,0,0,0,0,0,1,1,1,4
8697666126,1771526396,59,0,1,0.5556,0.4286,0.127,3,3,0.5082,0.4902,0.5,0.5,0.5,0.6667,0.5,0.5,0.5,1.0,0.0,0.5,0,0,0,1,0,0,3,2,0,2,5,1,4,1,1,0,0,1,0,0,1,1,3,0,2,1,2,0,0,3,1,0,2,5,1,4,3,0,3,1,0,1,1,0,0,5
8697681037,1771526518,59,1,0,0.6471,0.5,0.1471,3,3,0.5754,0.4844,0.75,0.8,0.75,1.0,1.0,1.0,0.5,0.0,0.5,0.6667,0,0,2,2,0,0,3,1,0,3,5,1,4,3,1,1,0,0,0,0,2,0,5,1,1,0,2,0,1,3,0,0,2,5,1,3,3,1,2,1,0,1,2,1,1,3
8697682487,1771526591,59,0,0,0.2,0.4,-0.2,3,3,0.4497,0.4452,0.25,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.3333,0.5,0,0,0,2,0,0,3,1,0,1,4,0,3,2,1,0,0,1,0,1,0,0,5,0,0,0,4,1,0,4,0,0,3,4,0,4,2,1,1,0,0,1,1,1,1,4
8697698749,1771528137,59,0,0,0.2,0.8,-0.6,3,3,0.4959,0.4892,0.5,1.0,0.0,0.5,1.0,0.6667,0.5,0.5,1.0,0.8,1,0,0,2,0,0,2,0,0,1,4,0,4,3,2,1,0,0,0,1,1,1,4,0,2,0,1,0,0,2,0,0,1,4,2,5,2,1,2,1,1,1,0,0,2,4
8697723954,1771529520,59,1,1,0.4,0.1818,0.2182,3,3,0.4847,0.4232,1.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5,1,0,1,1,0,0,2,0,0,1,4,1,4,1,2,0,0,0,1,1,0,2,4,0,1,0,2,0,0,2,0,0,1,5,0,5,1,0,3,1,1,1,1,0,1,4
8697750242,1771530420,59,0,0,0.4545,0.6667,-0.2122,3,3,0.6117,0.4936,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,1.0,1.0,0,0,0,2,1,1,4,0,0,3,5,1,3,2,0,2,1,0,0,0,3,1,4,1,1,1,3,0,0,3,0,0,2,5,2,3,3,1,2,1,0,1,2,0,1,4
8697754563,1771531016,59,1,0,0.5263,0.4667,0.0596,3,3,0.5261,0.372,0.5,0.6667,0.5,0.5,0.6667,0.0,0.5,1.0,0.5,0.5,0,0,0,2,0,0,3,0,1,3,4,0,4,2,1,1,0,0,0,2,1,0,4,0,1,0,3,0,0,3,1,0,3,3,0,5,3,1,2,0,0,0,2,1,1,5
8697789792,1771532760,59,0,1,0.8182,0.1818,0.6364,3,3,0.5053,0.5354,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0,1,1,2,0,1,2,0,0,1,3,2,4,1,2,1,0,2,1,0,0,2,4,0,1,0,3,0,0,1,2,0,2,4,0,4,2,0,2,1,0,1,0,0,0,4
8698367105,1771584898,59,1,0,0.3889,0.5833,-0.1944,2,3,0.5038,0.5323,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.3333,1.0,1,0,0,2,0,0,2,0,0,0,4,1,4,2,1,0,0,1,0,1,0,1,5,0,0,1,2,0,0,2,1,0,1,5,2,4,1,0,1,0,1,0,0,0,1,4
